yearSeason,slugSeason,idTeam,idPlayer,typeGrid,namePlayer,nameTeam,typeEvent,typeAction,typeShot,dateGame,slugTeamHome,slugTeamAway,idGame,idEvent,numberPeriod,minutesRemaining,zoneBasic,nameZone,slugZone,zoneRange,locationX,locationxoriginal,locationY,locationYoriginal,secondsRemaining,distanceShot,isShotAttempted,isShotMade
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Pullup Jump shot,3PT Field Goal,20230109,NYK,MIL,22200607,53,1,8,Above the Break 3,Right Side Center,RC,24+ ft.,-109,109,213,223,24,24,TRUE,FALSE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Running Jump Shot,3PT Field Goal,20230116,MIL,IND,22200657,480,3,0,Above the Break 3,Left Side Center,LC,24+ ft.,134,-134,213,223,50,26,TRUE,FALSE
2020,2022-23,1610612749,203114,Shot Chart Detail,Khris Middleton,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20230123,DET,MIL,22200706,121,1,3,Above the Break 3,Right Side Center,RC,24+ ft.,-119,119,213,223,7,25,TRUE,TRUE
2020,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Missed Shot,Running Jump Shot,3PT Field Goal,20230226,MIL,PHX,22200910,271,2,6,Above the Break 3,Left Side Center,LC,24+ ft.,168,-168,213,223,57,27,TRUE,FALSE
2020,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230305,WAS,MIL,22200973,174,2,11,Above the Break 3,Left Side Center,LC,24+ ft.,145,-145,213,223,9,26,TRUE,FALSE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230311,GSW,MIL,22201012,107,1,4,Above the Break 3,Left Side Center,LC,24+ ft.,188,-188,213,223,14,29,TRUE,FALSE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230319,MIL,TOR,22201068,483,4,10,Above the Break 3,Left Side Center,LC,24+ ft.,179,-179,213,223,27,28,TRUE,FALSE
2020,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Pullup Jump shot,3PT Field Goal,20230322,MIL,SAS,22201089,715,4,1,Above the Break 3,Left Side Center,LC,24+ ft.,180,-180,213,223,16,28,TRUE,FALSE
2020,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230402,MIL,PHI,22201174,497,4,7,Above the Break 3,Left Side Center,LC,24+ ft.,164,-164,213,223,44,27,TRUE,FALSE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230114,MIA,MIL,22200641,265,2,1,Above the Break 3,Left Side Center,LC,24+ ft.,118,-118,214,224,34,25,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,20230117,MIL,TOR,22200665,11,1,11,Above the Break 3,Left Side Center,LC,24+ ft.,134,-134,214,224,21,26,TRUE,TRUE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230224,MIL,MIA,22200897,80,1,5,Above the Break 3,Left Side Center,LC,24+ ft.,167,-167,214,224,38,27,TRUE,FALSE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230226,MIL,PHX,22200910,393,3,7,Above the Break 3,Left Side Center,LC,24+ ft.,130,-130,214,224,51,25,TRUE,FALSE
2020,2022-23,1610612749,203086,Shot Chart Detail,Meyers Leonard,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230307,ORL,MIL,22200978,167,2,10,Above the Break 3,Right Side Center,RC,24+ ft.,-119,119,214,224,38,25,TRUE,TRUE
2020,2022-23,1610612749,203114,Shot Chart Detail,Khris Middleton,Milwaukee Bucks,Missed Shot,Running Jump Shot,3PT Field Goal,20230322,MIL,SAS,22201089,232,2,9,Above the Break 3,Right Side Center,RC,24+ ft.,-154,154,214,224,33,27,TRUE,FALSE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,20230330,MIL,BOS,22201146,11,1,11,Above the Break 3,Right Side Center,RC,24+ ft.,-126,126,214,224,27,25,TRUE,TRUE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230330,MIL,BOS,22201146,267,2,5,Above the Break 3,Left Side Center,LC,24+ ft.,146,-146,214,224,21,26,TRUE,FALSE
2020,2022-23,1610612749,201609,Shot Chart Detail,Goran Dragic,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230407,MIL,MEM,22201208,559,4,8,Above the Break 3,Left Side Center,LC,24+ ft.,132,-132,214,224,3,26,TRUE,TRUE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221026,MIL,BKN,22200060,137,1,2,Above the Break 3,Right Side Center,RC,24+ ft.,-142,142,215,225,45,26,TRUE,TRUE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221031,MIL,DET,22200100,486,3,0,Above the Break 3,Left Side Center,LC,24+ ft.,143,-143,215,225,58,26,TRUE,FALSE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221104,MIN,MIL,22200129,210,2,6,Above the Break 3,Right Side Center,RC,24+ ft.,-127,127,215,225,51,25,TRUE,TRUE
2020,2022-23,1610612749,201588,Shot Chart Detail,George Hill,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221118,PHI,MIL,22200226,108,1,3,Above the Break 3,Left Side Center,LC,24+ ft.,143,-143,215,225,6,26,TRUE,TRUE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221121,MIL,POR,22200251,301,2,1,Above the Break 3,Right Side Center,RC,24+ ft.,-118,118,215,225,10,25,TRUE,TRUE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221209,DAL,MIL,22200386,33,1,9,Above the Break 3,Right Side Center,RC,24+ ft.,-105,105,215,225,51,24,TRUE,TRUE
2020,2022-23,1610612749,201588,Shot Chart Detail,George Hill,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221215,MEM,MIL,22200425,172,1,0,Above the Break 3,Left Side Center,LC,24+ ft.,114,-114,215,225,59,25,TRUE,FALSE
2020,2022-23,1610612749,1630699,Shot Chart Detail,MarJon Beauchamp,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221217,MIL,UTA,22200442,207,2,6,Above the Break 3,Left Side Center,LC,24+ ft.,173,-173,215,225,32,28,TRUE,FALSE
2020,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221219,NOP,MIL,22200457,105,1,4,Above the Break 3,Left Side Center,LC,24+ ft.,142,-142,215,225,21,26,TRUE,FALSE
2020,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221221,CLE,MIL,22200466,449,3,3,Above the Break 3,Right Side Center,RC,24+ ft.,-120,120,215,225,1,25,TRUE,TRUE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221221,CLE,MIL,22200466,483,3,1,Above the Break 3,Left Side Center,LC,24+ ft.,114,-114,215,225,18,25,TRUE,TRUE
2020,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230112,MIA,MIL,22200628,547,4,6,Above the Break 3,Left Side Center,LC,24+ ft.,168,-168,215,225,4,28,TRUE,TRUE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230125,MIL,DEN,22200723,493,4,11,Above the Break 3,Left Side Center,LC,24+ ft.,159,-159,215,225,20,27,TRUE,TRUE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230129,MIL,NOP,22200755,236,2,6,Above the Break 3,Right Side Center,RC,24+ ft.,-158,158,215,225,37,27,TRUE,FALSE
2020,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230131,MIL,CHA,22200767,210,2,9,Above the Break 3,Left Side Center,LC,24+ ft.,179,-179,215,225,36,28,TRUE,FALSE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230131,MIL,CHA,22200767,417,3,9,Above the Break 3,Left Side Center,LC,24+ ft.,158,-158,215,225,15,27,TRUE,FALSE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230206,POR,MIL,22200815,178,2,11,Above the Break 3,Left Side Center,LC,24+ ft.,148,-148,215,225,8,26,TRUE,TRUE
2020,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20230214,MIL,BOS,22200869,230,2,7,Above the Break 3,Right Side Center,RC,24+ ft.,-140,140,215,225,6,26,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20230224,MIL,MIA,22200897,55,1,7,Above the Break 3,Left Side Center,LC,24+ ft.,104,-104,215,225,13,24,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,20230224,MIL,MIA,22200897,428,3,4,Above the Break 3,Left Side Center,LC,24+ ft.,145,-145,215,225,19,26,TRUE,TRUE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,20230228,BKN,MIL,22200924,649,4,5,Above the Break 3,Left Side Center,LC,24+ ft.,116,-116,215,225,20,25,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Step Back Jump shot,3PT Field Goal,20230311,GSW,MIL,22201012,687,4,0,Above the Break 3,Right Side Center,RC,24+ ft.,-197,197,215,225,32,29,TRUE,TRUE
2020,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230313,SAC,MIL,22201026,286,2,1,Above the Break 3,Left Side Center,LC,24+ ft.,112,-112,215,225,40,25,TRUE,FALSE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230314,PHX,MIL,22201033,504,3,1,Above the Break 3,Left Side Center,LC,24+ ft.,131,-131,215,225,53,26,TRUE,TRUE
2020,2022-23,1610612749,202083,Shot Chart Detail,Wesley Matthews,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230322,MIL,SAS,22201089,575,4,11,Above the Break 3,Left Side Center,LC,24+ ft.,174,-174,215,225,10,28,TRUE,FALSE
2020,2022-23,1610612749,1629623,Shot Chart Detail,Lindell Wigginton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230322,MIL,SAS,22201089,717,4,1,Above the Break 3,Right Side Center,RC,24+ ft.,-110,110,215,225,10,25,TRUE,FALSE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230324,UTA,MIL,22201102,228,2,9,Above the Break 3,Left Side Center,LC,24+ ft.,163,-163,215,225,10,27,TRUE,TRUE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230404,WAS,MIL,22201179,478,3,5,Above the Break 3,Right Side Center,RC,24+ ft.,-154,154,215,225,12,27,TRUE,FALSE
2020,2022-23,1610612749,1631260,Shot Chart Detail,AJ Green,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230407,MIL,MEM,22201208,87,1,5,Above the Break 3,Left Side Center,LC,24+ ft.,151,-151,215,225,54,27,TRUE,FALSE
2020,2022-23,1610612749,202083,Shot Chart Detail,Wesley Matthews,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,611,4,0,Above the Break 3,Left Side Center,LC,24+ ft.,127,-127,216,226,24,25,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20221102,MIL,DET,22200113,560,4,8,Above the Break 3,Left Side Center,LC,24+ ft.,112,-112,216,226,36,25,TRUE,TRUE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221104,MIN,MIL,22200129,300,2,0,Above the Break 3,Left Side Center,LC,24+ ft.,118,-118,216,226,36,25,TRUE,FALSE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221127,MIL,DAL,22200298,289,2,1,Above the Break 3,Right Side Center,RC,24+ ft.,-143,143,216,226,53,26,TRUE,FALSE
2020,2022-23,1610612749,1630572,Shot Chart Detail,Sandro Mamukelashvili,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221205,ORL,MIL,22200353,79,1,7,Above the Break 3,Right Side Center,RC,24+ ft.,-137,137,216,226,24,26,TRUE,FALSE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20221221,CLE,MIL,22200466,276,2,4,Above the Break 3,Right Side Center,RC,24+ ft.,-145,145,216,226,40,26,TRUE,TRUE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221225,BOS,MIL,22200495,354,3,10,Above the Break 3,Right Side Center,RC,24+ ft.,-138,138,216,226,31,26,TRUE,FALSE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221228,CHI,MIL,22200519,692,4,1,Above the Break 3,Left Side Center,LC,24+ ft.,154,-154,216,226,2,27,TRUE,FALSE
2020,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230103,MIL,WAS,22200561,397,3,6,Above the Break 3,Left Side Center,LC,24+ ft.,130,-130,216,226,24,26,TRUE,TRUE
2020,2022-23,1610612749,201588,Shot Chart Detail,George Hill,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20230106,MIL,CHA,22200583,669,4,0,Above the Break 3,Left Side Center,LC,24+ ft.,159,-159,216,226,23,27,TRUE,TRUE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230111,ATL,MIL,22200620,332,3,10,Above the Break 3,Left Side Center,LC,24+ ft.,108,-108,216,226,15,25,TRUE,FALSE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230114,MIA,MIL,22200641,506,4,6,Above the Break 3,Left Side Center,LC,24+ ft.,157,-157,216,226,49,27,TRUE,TRUE
2020,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230123,DET,MIL,22200706,142,1,1,Above the Break 3,Left Side Center,LC,24+ ft.,169,-169,216,226,59,28,TRUE,FALSE
2020,2022-23,1610612749,202083,Shot Chart Detail,Wesley Matthews,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230127,IND,MIL,22200736,473,3,2,Above the Break 3,Right Side Center,RC,24+ ft.,-124,124,216,226,23,25,TRUE,FALSE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230206,POR,MIL,22200815,560,4,9,Above the Break 3,Left Side Center,LC,24+ ft.,113,-113,216,226,44,25,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Step Back Jump shot,3PT Field Goal,20230214,MIL,BOS,22200869,57,1,6,Above the Break 3,Right Side Center,RC,24+ ft.,-132,132,216,226,22,26,TRUE,TRUE
2020,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230224,MIL,MIA,22200897,202,2,10,Above the Break 3,Left Side Center,LC,24+ ft.,125,-125,216,226,6,25,TRUE,FALSE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230224,MIL,MIA,22200897,555,4,7,Above the Break 3,Right Side Center,RC,24+ ft.,-151,151,216,226,0,27,TRUE,FALSE
2020,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,20230305,WAS,MIL,22200973,200,2,9,Above the Break 3,Left Side Center,LC,24+ ft.,136,-136,216,226,5,26,TRUE,TRUE
2020,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20230314,PHX,MIL,22201033,641,4,4,Above the Break 3,Right Side Center,RC,24+ ft.,-143,143,216,226,45,26,TRUE,TRUE
2020,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20230319,MIL,TOR,22201068,109,1,2,Above the Break 3,Right Side Center,RC,24+ ft.,-119,119,216,226,13,25,TRUE,TRUE
2020,2022-23,1610612749,203114,Shot Chart Detail,Khris Middleton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230319,MIL,TOR,22201068,331,3,9,Above the Break 3,Left Side Center,LC,24+ ft.,158,-158,216,226,12,27,TRUE,TRUE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Pullup Jump shot,3PT Field Goal,20230322,MIL,SAS,22201089,39,1,9,Above the Break 3,Left Side Center,LC,24+ ft.,103,-103,216,226,11,24,TRUE,FALSE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230325,DEN,MIL,22201109,25,1,9,Above the Break 3,Right Side Center,RC,24+ ft.,-140,140,216,226,56,26,TRUE,TRUE
2020,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230327,DET,MIL,22201122,109,1,4,Above the Break 3,Right Side Center,RC,24+ ft.,-125,125,216,226,15,25,TRUE,FALSE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Step Back Jump shot,2PT Field Goal,20230329,IND,MIL,22201136,357,3,11,Mid-Range,Center,C,16-24 ft.,-1,1,216,226,8,22,TRUE,TRUE
2020,2022-23,1610612749,1629623,Shot Chart Detail,Lindell Wigginton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230407,MIL,MEM,22201208,602,4,4,Above the Break 3,Left Side Center,LC,24+ ft.,116,-116,216,226,42,25,TRUE,FALSE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,131,1,1,Above the Break 3,Left Side Center,LC,24+ ft.,157,-157,217,227,20,27,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Step Back Jump shot,3PT Field Goal,20221031,MIL,DET,22200100,277,2,3,Above the Break 3,Right Side Center,RC,24+ ft.,-150,150,217,227,23,27,TRUE,FALSE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Step Back Jump shot,2PT Field Goal,20221104,MIN,MIL,22200129,339,3,10,Mid-Range,Center,C,16-24 ft.,50,-50,217,227,34,23,TRUE,FALSE
2020,2022-23,1610612749,201588,Shot Chart Detail,George Hill,Milwaukee Bucks,Missed Shot,Pullup Jump shot,3PT Field Goal,20221111,SAS,MIL,22200180,549,4,9,Above the Break 3,Right Side Center,RC,24+ ft.,-99,99,217,227,47,24,TRUE,FALSE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221121,MIL,POR,22200251,550,4,8,Above the Break 3,Left Side Center,LC,24+ ft.,138,-138,217,227,59,26,TRUE,FALSE
2020,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,20221125,MIL,CLE,22200280,445,3,5,Above the Break 3,Left Side Center,LC,24+ ft.,150,-150,217,227,38,27,TRUE,TRUE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221213,MIL,GSW,22200410,205,2,7,Above the Break 3,Right Side Center,RC,24+ ft.,-137,137,217,227,59,26,TRUE,FALSE
2020,2022-23,1610612749,203114,Shot Chart Detail,Khris Middleton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221213,MIL,GSW,22200410,398,3,7,Above the Break 3,Left Side Center,LC,24+ ft.,157,-157,217,227,22,27,TRUE,TRUE
2020,2022-23,1610612749,202083,Shot Chart Detail,Wesley Matthews,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221217,MIL,UTA,22200442,409,3,2,Above the Break 3,Left Side Center,LC,24+ ft.,129,-129,217,227,14,26,TRUE,TRUE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221219,NOP,MIL,22200457,459,3,5,Above the Break 3,Right Side Center,RC,24+ ft.,-129,129,217,227,1,26,TRUE,TRUE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221223,BKN,MIL,22200483,7,1,11,Above the Break 3,Right Side Center,RC,24+ ft.,-131,131,217,227,49,26,TRUE,FALSE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221228,CHI,MIL,22200519,311,2,2,Above the Break 3,Left Side Center,LC,24+ ft.,99,-99,217,227,40,24,TRUE,FALSE
2020,2022-23,1610612749,1630699,Shot Chart Detail,MarJon Beauchamp,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230106,MIL,CHA,22200583,131,1,2,Above the Break 3,Left Side Center,LC,24+ ft.,146,-146,217,227,30,26,TRUE,FALSE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230121,CLE,MIL,22200695,30,1,9,Above the Break 3,Left Side Center,LC,24+ ft.,130,-130,217,227,18,26,TRUE,TRUE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230121,CLE,MIL,22200695,218,2,7,Above the Break 3,Right Side Center,RC,24+ ft.,-145,145,217,227,21,26,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,20230121,CLE,MIL,22200695,445,3,0,Above the Break 3,Left Side Center,LC,24+ ft.,107,-107,217,227,47,25,TRUE,FALSE
2020,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230129,MIL,NOP,22200755,407,3,5,Above the Break 3,Left Side Center,LC,24+ ft.,120,-120,217,227,33,25,TRUE,TRUE
2020,2022-23,1610612749,202083,Shot Chart Detail,Wesley Matthews,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230206,POR,MIL,22200815,119,1,3,Above the Break 3,Left Side Center,LC,24+ ft.,131,-131,217,227,25,26,TRUE,TRUE
2020,2022-23,1610612749,203114,Shot Chart Detail,Khris Middleton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230209,LAL,MIL,22200834,444,3,4,Above the Break 3,Left Side Center,LC,24+ ft.,121,-121,217,227,34,25,TRUE,FALSE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Step Back Jump shot,3PT Field Goal,20230226,MIL,PHX,22200910,112,1,4,Above the Break 3,Right Side Center,RC,24+ ft.,-142,142,217,227,3,26,TRUE,FALSE
2020,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230305,WAS,MIL,22200973,75,1,5,Above the Break 3,Left Side Center,LC,24+ ft.,151,-151,217,227,19,27,TRUE,TRUE
2020,2022-23,1610612749,203114,Shot Chart Detail,Khris Middleton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230307,ORL,MIL,22200978,528,4,11,Above the Break 3,Right Side Center,RC,24+ ft.,-145,145,217,227,41,26,TRUE,FALSE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230327,DET,MIL,22201122,543,3,2,Above the Break 3,Right Side Center,RC,24+ ft.,-136,136,217,227,0,26,TRUE,TRUE
2020,2022-23,1610612749,203086,Shot Chart Detail,Meyers Leonard,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230407,MIL,MEM,22201208,564,4,7,Above the Break 3,Left Side Center,LC,24+ ft.,120,-120,217,227,27,25,TRUE,TRUE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221028,MIL,NYK,22200075,600,4,9,Above the Break 3,Left Side Center,LC,24+ ft.,175,-175,218,228,17,28,TRUE,FALSE
